Reduction,reduction,,Pixel,ADU,Pixel,ADU
"5237,6","1,9852146575",,0,"406,1749189245",,
,,,,,,
,,,,,,
,,,,,,
"5239,2","2,0106462625",,0,"411,3782253075",,
,,,,,,
,,,,,,
,,,,,,
"5240,8","2,018524855",,0,"412,990185333",,
,,,,,,
,,,,,,
,,,,,,
"5242,4","2,0254258475",,0,"414,4021283985",,
,,,,,,
,,,,,,
,,,,,,
5244,"2,0191988475",,0,"413,1280841985",,
,,,,,,
,,,,,,
,,,,,,
"5245,6","2,014585105",,0,"412,184112483",,
,,,,,,
,,,,,,
,,,,,,
"5247,2","1,9978103925",,0,"408,7520063055",,
,,,,,,
,,,,,,
,,,,,,
"5248,8","1,995784075",,0,"408,337421745",,
,,,,,,
,,,,,,
,,,,,,
"5250,4","1,995046655",,0,"408,186545613",,
,,,,,,
,,,,,,
,,,,,,
5252,"1,9968066925",,0,"408,5466492855",,
,,,,,,
,,,,,,
,,,,,,
"5253,6","2,0058151875",,0,"410,3897873625",,
,,,,,,
,,,,,,
,,,,,,
"5255,2","1,98313768",,0,"405,749969328",,
,,,,,,
,,,,,,
,,,,,,
"5256,8","2,001591495",,0,"409,525619877",,
,,,,,,
,,,,,,
,,,,,,
"5258,4","1,98846674",,0,"406,840295004",,
,,,,,,
,,,,,,
,,,,,,
5260,"1,9628127625",,0,"401,5914912075",,
,,,,,,
,,,,,,
,,,,,,
"5261,6","1,9734272925",,0,"403,7632240455",,
,,,,,,
,,,,,,
,,,,,,
"5263,2","1,959821",,0,"400,9793766",,
,,,,,,
,,,,,,
,,,,,,
"5264,8","1,92296953",,0,"393,439565838",,
,,,,,,
,,,,,,
,,,,,,
"5266,4","1,9703606475",,0,"403,1357884785",,
,,,,,,
,,,,,,
,,,,,,
5268,"1,9887655675",,0,"406,9014351105",,
,,,,,,
,,,,,,
,,,,,,
"5269,6","1,9676395475",,0,"402,5790514185",,
,,,,,,
,,,,,,
,,,,,,
"5271,2","1,976516345",,0,"404,395244187",,
,,,,,,
,,,,,,
,,,,,,
"5272,8","1,9677979425",,0,"402,6114590355",,
,,,,,,
,,,,,,
,,,,,,
"5274,4","1,9503589725",,0,"399,0434457735",,
,,,,,,
,,,,,,
,,,,,,
5276,"1,903144265",,0,"389,383316619",,
,,,,,,
,,,,,,
,,,,,,
"5277,6","1,953915585",,0,"399,771128691",,
,,,,,,
,,,,,,
,,,,,,
"5279,2","1,96114567",,0,"401,250404082",,
,,,,,,
,,,,,,
,,,,,,
"5280,8","1,96139151",,0,"401,300702946",,
,,,,,,
,,,,,,
,,,,,,
"5282,4","1,95955901",,0,"400,925773446",,
,,,,,,
,,,,,,
,,,,,,
5284,"1,93211911",,0,"395,311569906",,
,,,,,,
,,,,,,
,,,,,,
"5285,6","1,95501142",,0,"399,995336532",,
,,,,,,
,,,,,,
,,,,,,
"5287,2","1,95082568",,0,"399,138934128",,
,,,,,,
,,,,,,
,,,,,,
"5288,8","1,953434245",,0,"399,672646527",,
,,,,,,
,,,,,,
,,,,,,
"5290,4","1,945621805",,0,"398,074221303",,
,,,,,,
,,,,,,
,,,,,,
5292,"1,9354578325",,0,"395,9946725295",,
,,,,,,
,,,,,,
,,,,,,
"5293,6","1,954023115",,0,"399,793129329",,
,,,,,,
,,,,,,
,,,,,,
"5295,2","1,9510440175",,0,"399,1836059805",,
,,,,,,
,,,,,,
,,,,,,
"5296,8","1,9527492575",,0,"399,5324980845",,
,,,,,,
,,,,,,
,,,,,,
"5298,4","1,9310138375",,0,"395,0854311525",,
,,,,,,
,,,,,,
,,,,,,
5300,"1,94044276",,0,"397,014588696",,
,,,,,,
,,,,,,
,,,,,,
"5301,6","1,93653964",,0,"396,216010344",,
,,,,,,
,,,,,,
,,,,,,
"5303,2","1,9293084475",,0,"394,7365083585",,
,,,,,,
,,,,,,
,,,,,,
"5304,8","1,931574595",,0,"395,200162137",,
,,,,,,
,,,,,,
,,,,,,
"5306,4","1,90909262",,0,"390,600350052",,
,,,,,,
,,,,,,
,,,,,,
5308,"1,9212285625",,0,"393,0833638875",,
,,,,,,
,,,,,,
,,,,,,
"5309,6","1,9279838775",,0,"394,4655013365",,
,,,,,,
,,,,,,
,,,,,,
"5311,2","1,9291992975",,0,"394,7141762685",,
,,,,,,
,,,,,,
,,,,,,
"5312,8","1,909128145",,0,"390,607618467",,
,,,,,,
,,,,,,
,,,,,,
"5314,4","1,90783385",,0,"390,34280571",,
,,,,,,
,,,,,,
,,,,,,
5316,"1,8459846275",,0,"377,6884547865",,
,,,,,,
,,,,,,
,,,,,,
"5317,6","1,84587599",,0,"377,666227554",,
,,,,,,
,,,,,,
,,,,,,
"5319,2","1,9132748325",,0,"391,4560307295",,
,,,,,,
,,,,,,
,,,,,,
"5320,8","1,9240511375",,0,"393,6608627325",,
,,,,,,
,,,,,,
,,,,,,
"5322,4","1,9147486125",,0,"391,7575661175",,
,,,,,,
,,,,,,
,,,,,,
5324,"1,9022921",,0,"389,20896366",,
,,,,,,
,,,,,,
,,,,,,
"5325,6","1,8862425425",,0,"385,9252241955",,
,,,,,,
,,,,,,
,,,,,,
"5327,2","1,906511805",,0,"390,072315303",,
,,,,,,
,,,,,,
,,,,,,
"5328,8","1,883125185",,0,"385,287412851",,
,,,,,,
,,,,,,
,,,,,,
"5330,4","1,863693255",,0,"381,311639973",,
,,,,,,
,,,,,,
,,,,,,
5332,"1,8960751475",,0,"387,9369751785",,
,,,,,,
,,,,,,
,,,,,,
"5333,6","1,8974342325",,0,"388,2150439695",,
,,,,,,
,,,,,,
,,,,,,
"5335,2","1,884568285",,0,"385,582671111",,
,,,,,,
,,,,,,
,,,,,,
"5336,8","1,8933215525",,0,"387,3735896415",,
,,,,,,
,,,,,,
,,,,,,
"5338,4","1,8778539475",,0,"384,2089176585",,
,,,,,,
,,,,,,
,,,,,,
5340,"1,871584365",,0,"382,926161079",,
,,,,,,
,,,,,,
,,,,,,
"5341,6","1,8943232825",,0,"387,5785435995",,
,,,,,,
,,,,,,
,,,,,,
"5343,2","1,889392195",,0,"386,569643097",,
,,,,,,
,,,,,,
,,,,,,
"5344,8","1,8896025625",,0,"386,6126842875",,
,,,,,,
,,,,,,
,,,,,,
"5346,4","1,883247145",,0,"385,312365867",,
,,,,,,
,,,,,,
,,,,,,
5348,"1,890327065",,0,"386,760917499",,
,,,,,,
,,,,,,
,,,,,,
"5349,6","1,88589255",,0,"385,85361573",,
,,,,,,
,,,,,,
,,,,,,
"5351,2","1,8882759225",,0,"386,3412537435",,
,,,,,,
,,,,,,
,,,,,,
"5352,8","1,881186465",,0,"384,890750739",,
,,,,,,
,,,,,,
,,,,,,
"5354,4","1,8813842675",,0,"384,9312211305",,
,,,,,,
,,,,,,
,,,,,,
5356,"1,8801728825",,0,"384,6833717595",,
,,,,,,
,,,,,,
,,,,,,
"5357,6","1,8717947325",,0,"382,9692022695",,
,,,,,,
,,,,,,
,,,,,,
"5359,2","1,872480885",,0,"383,109589071",,
,,,,,,
,,,,,,
,,,,,,
"5360,8","1,8724483875",,0,"383,1029400825",,
,,,,,,
,,,,,,
,,,,,,
"5362,4","1,83025635",,0,"374,47044921",,
,,,,,,
,,,,,,
,,,,,,
5364,"1,8492519025",,0,"378,3569392515",,
,,,,,,
,,,,,,
,,,,,,
"5365,6","1,8672775675",,0,"382,0449903105",,
,,,,,,
,,,,,,
,,,,,,
"5367,2","1,8648587775",,0,"381,5501058765",,
,,,,,,
,,,,,,
,,,,,,
"5368,8","1,8635144725",,0,"381,2750610735",,
,,,,,,
,,,,,,
,,,,,,
"5370,4","1,8519218825",,0,"378,9032171595",,
,,,,,,
,,,,,,
,,,,,,
5372,"1,854541155",,0,"379,439120313",,
,,,,,,
,,,,,,
,,,,,,
"5373,6","1,85176127",,0,"378,870355842",,
,,,,,,
,,,,,,
,,,,,,
"5375,2","1,856822595",,0,"379,905902937",,
,,,,,,
,,,,,,
,,,,,,
"5376,8","1,865191155",,0,"381,618110313",,
,,,,,,
,,,,,,
,,,,,,
"5378,4","1,86024478",,0,"380,606081988",,
,,,,,,
,,,,,,
,,,,,,
5380,"1,8564465175",,0,"379,8289574805",,
,,,,,,
,,,,,,
,,,,,,
"5381,6","1,8580559825",,0,"380,1582540195",,
,,,,,,
,,,,,,
,,,,,,
"5383,2","1,8444359675",,0,"377,3715989505",,
,,,,,,
,,,,,,
,,,,,,
"5384,8","1,85609698",,0,"379,757442108",,
,,,,,,
,,,,,,
,,,,,,
"5386,4","1,8448619975",,0,"377,4587646885",,
,,,,,,
,,,,,,
,,,,,,
5388,"1,83669457",,0,"375,787709022",,
,,,,,,
,,,,,,
,,,,,,
"5389,6","1,8407968075",,0,"376,6270268145",,
,,,,,,
,,,,,,
,,,,,,
"5391,2","1,8496823775",,0,"378,4450144365",,
,,,,,,
,,,,,,
,,,,,,
"5392,8","1,8484496425",,0,"378,1927968555",,
,,,,,,
,,,,,,
,,,,,,
"5394,4","1,83311278",,0,"375,054874788",,
,,,,,,
,,,,,,
,,,,,,
5396,"1,82645617",,0,"373,692932382",,
,,,,,,
,,,,,,
,,,,,,
"5397,6","1,8329912225",,0,"375,0300041235",,
,,,,,,
,,,,,,
,,,,,,
"5399,2","1,8437560675",,0,"377,2324914105",,
,,,,,,
,,,,,,
,,,,,,
"5400,8","1,8098144675",,0,"370,2880400505",,
,,,,,,
,,,,,,
,,,,,,
"5402,4","1,7931141275",,0,"366,8711504865",,
,,,,,,
,,,,,,
,,,,,,
5404,"1,8255065675",,0,"373,4986437105",,
,,,,,,
,,,,,,
,,,,,,
"5405,6","1,8237970375",,0,"373,1488738725",,
,,,,,,
,,,,,,
,,,,,,
"5407,2","1,8165443925",,0,"371,6649827055",,
,,,,,,
,,,,,,
,,,,,,
"5408,8","1,819697375",,0,"372,310082925",,
,,,,,,
,,,,,,
,,,,,,
"5410,4","1,8211492075",,0,"372,6071278545",,
,,,,,,
,,,,,,
,,,,,,
5412,"1,8181207625",,0,"371,9875080075",,
,,,,,,
,,,,,,
,,,,,,
"5413,6","1,810512275",,0,"370,430811465",,
,,,,,,
,,,,,,
,,,,,,
"5415,2","1,8097104175",,0,"370,2667514205",,
,,,,,,
,,,,,,
,,,,,,
"5416,8","1,8201630225",,0,"372,4053544035",,
,,,,,,
,,,,,,
,,,,,,
"5418,4","1,82233547",,0,"372,849837162",,
,,,,,,
,,,,,,
,,,,,,
5420,"1,8148603975",,0,"371,3204373285",,
,,,,,,
,,,,,,
,,,,,,
"5421,6","1,8075398375",,0,"369,8226507525",,
,,,,,,
,,,,,,
,,,,,,
"5423,2","1,8106699625",,0,"370,4630743275",,
,,,,,,
,,,,,,
,,,,,,
"5424,8","1,7914763525",,0,"366,5360617215",,
,,,,,,
,,,,,,
,,,,,,
"5426,4","1,803232285",,0,"368,941325511",,
,,,,,,
,,,,,,
,,,,,,
5428,"1,7908482825",,0,"366,4075585995",,
,,,,,,
,,,,,,
,,,,,,
"5429,6","1,8003537525",,0,"368,3523777615",,
,,,,,,
,,,,,,
,,,,,,
"5431,2","1,7935368825",,0,"366,9576461595",,
,,,,,,
,,,,,,
,,,,,,
"5432,8","1,78542047",,0,"365,297028162",,
,,,,,,
,,,,,,
,,,,,,
"5434,4","1,79533734",,0,"367,326019764",,
,,,,,,
,,,,,,
,,,,,,
5436,"1,7983761325",,0,"367,9477567095",,
,,,,,,
,,,,,,
,,,,,,
"5437,6","1,8036450475",,0,"369,0257767185",,
,,,,,,
,,,,,,
,,,,,,
"5439,2","1,80195343",,0,"368,679671778",,
,,,,,,
,,,,,,
,,,,,,
"5440,8","1,8081793675",,0,"369,9534985905",,
,,,,,,
,,,,,,
,,,,,,
"5442,4","1,794502785",,0,"367,155269811",,
,,,,,,
,,,,,,
,,,,,,
5444,"1,7872271825",,0,"365,6666815395",,
,,,,,,
,,,,,,
,,,,,,
"5445,6","1,78815837",,0,"365,857202502",,
,,,,,,
,,,,,,
,,,,,,
"5447,2","1,78874461",,0,"365,977147206",,
,,,,,,
,,,,,,
,,,,,,
"5448,8","1,7996182",,0,"368,20188372",,
,,,,,,
,,,,,,
,,,,,,
"5450,4","1,7929383275",,0,"366,8351818065",,
,,,,,,
,,,,,,
,,,,,,
5452,"1,7949151925",,0,"367,2396483855",,
,,,,,,
,,,,,,
,,,,,,
"5453,6","1,7859609425",,0,"365,4076088355",,
,,,,,,
,,,,,,
,,,,,,
"5455,2","1,7814748125",,0,"364,4897466375",,
,,,,,,
,,,,,,
,,,,,,
"5456,8","1,780187785",,0,"364,226420811",,
,,,,,,
,,,,,,
,,,,,,
"5458,4","1,786116815",,0,"365,439500349",,
,,,,,,
,,,,,,
,,,,,,
5460,"1,787317",,0,"365,6850582",,
,,,,,,
,,,,,,
,,,,,,
"5461,6","1,78427917",,0,"365,063518182",,
,,,,,,
,,,,,,
,,,,,,
"5463,2","1,775803025",,0,"363,329298915",,
,,,,,,
,,,,,,
,,,,,,
"5464,8","1,770272175",,0,"362,197687005",,
,,,,,,
,,,,,,
,,,,,,
"5466,4","1,7431513775",,0,"356,6487718365",,
,,,,,,
,,,,,,
,,,,,,
5468,"1,7699183025",,0,"362,1252846915",,
,,,,,,
,,,,,,
,,,,,,
"5469,6","1,7695504",,0,"362,05001184",,
,,,,,,
,,,,,,
,,,,,,
"5471,2","1,7755517875",,0,"363,2778957225",,
,,,,,,
,,,,,,
,,,,,,
"5472,8","1,7692242275",,0,"361,9832769465",,
,,,,,,
,,,,,,
,,,,,,
"5474,4","1,770238265",,0,"362,190749019",,
,,,,,,
,,,,,,
,,,,,,
5476,"1,7670444625",,0,"361,5372970275",,
,,,,,,
,,,,,,
,,,,,,
"5477,6","1,7490852025",,0,"357,8628324315",,
,,,,,,
,,,,,,
,,,,,,
"5479,2","1,742879955",,0,"356,593238793",,
,,,,,,
,,,,,,
,,,,,,
"5480,8","1,7505499475",,0,"358,1625192585",,
,,,,,,
,,,,,,
,,,,,,
"5482,4","1,752919845",,0,"358,647400287",,
,,,,,,
,,,,,,
,,,,,,
5484,"1,7625547975",,0,"360,6187115685",,
,,,,,,
,,,,,,
,,,,,,
"5485,6","1,7576497475",,0,"359,6151383385",,
,,,,,,
,,,,,,
,,,,,,
"5487,2","1,749973295",,0,"358,044536157",,
,,,,,,
,,,,,,
,,,,,,
"5488,8","1,7544033175",,0,"358,9509187605",,
,,,,,,
,,,,,,
,,,,,,
"5490,4","1,75508987",,0,"359,091387402",,
,,,,,,
,,,,,,
,,,,,,
5492,"1,7400234225",,0,"356,0087922435",,
,,,,,,
,,,,,,
,,,,,,
"5493,6","1,7390135225",,0,"355,8021667035",,
,,,,,,
,,,,,,
,,,,,,
"5495,2","1,7513278875",,0,"358,3216857825",,
,,,,,,
,,,,,,
,,,,,,
"5496,8","1,75219509",,0,"358,499115414",,
,,,,,,
,,,,,,
,,,,,,
"5498,4","1,745340075",,0,"357,096579345",,
,,,,,,
,,,,,,
,,,,,,
5500,"1,74573598",,0,"357,177581508",,
,,,,,,
,,,,,,
,,,,,,
"5501,6","1,73341021",,0,"354,655728966",,
,,,,,,
,,,,,,
,,,,,,
"5503,2","1,7245713625",,0,"352,8473007675",,
,,,,,,
,,,,,,
,,,,,,
"5504,8","1,7329447675",,0,"354,5604994305",,
,,,,,,
,,,,,,
,,,,,,
"5506,4","1,71522751",,0,"350,935548546",,
,,,,,,
,,,,,,
,,,,,,
5508,"1,73440795",,0,"354,85986657",,
,,,,,,
,,,,,,
,,,,,,
"5509,6","1,7309673975",,0,"354,1559295285",,
,,,,,,
,,,,,,
,,,,,,
"5511,2","1,730750575",,0,"354,111567645",,
,,,,,,
,,,,,,
,,,,,,
"5512,8","1,7330144525",,0,"354,5747569815",,
,,,,,,
,,,,,,
,,,,,,
"5514,4","1,7398167375",,0,"355,9665044925",,
,,,,,,
,,,,,,
,,,,,,
5516,"1,7398836",,0,"355,98018456",,
,,,,,,
,,,,,,
,,,,,,
"5517,6","1,7299818175",,0,"353,9542798605",,
,,,,,,
,,,,,,
,,,,,,
"5519,2","1,7302233675",,0,"354,0037009905",,
,,,,,,
,,,,,,
,,,,,,
"5520,8","1,72759764",,0,"353,466477144",,
,,,,,,
,,,,,,
,,,,,,
"5522,4","1,7308082475",,0,"354,1233674385",,
,,,,,,
,,,,,,
,,,,,,
5524,"1,720978825",,0,"352,112267595",,
,,,,,,
,,,,,,
,,,,,,
"5525,6","1,724547295",,0,"352,842376557",,
,,,,,,
,,,,,,
,,,,,,
"5527,2","1,7187184775",,0,"351,6498004965",,
,,,,,,
,,,,,,
,,,,,,
"5528,8","1,700183015",,0,"347,857444869",,
,,,,,,
,,,,,,
,,,,,,
"5530,4","1,7093577225",,0,"349,7345900235",,
,,,,,,
,,,,,,
,,,,,,
5532,"1,71732417",,0,"351,364525182",,
,,,,,,
,,,,,,
,,,,,,
"5533,6","1,7085351775",,0,"349,5662973165",,
,,,,,,
,,,,,,
,,,,,,
"5535,2","1,690781415",,0,"345,933877509",,
,,,,,,
,,,,,,
,,,,,,
"5536,8","1,707201675",,0,"349,293462705",,
,,,,,,
,,,,,,
,,,,,,
"5538,4","1,7080769025",,0,"349,4725342515",,
,,,,,,
,,,,,,
,,,,,,
5540,"1,7110317275",,0,"350,0770914465",,
,,,,,,
,,,,,,
,,,,,,
"5541,6","1,711276305",,0,"350,127132003",,
,,,,,,
,,,,,,
,,,,,,
"5543,2","1,7040062575",,0,"348,6396802845",,
,,,,,,
,,,,,,
,,,,,,
"5544,8","1,6984840825",,0,"347,5098432795",,
,,,,,,
,,,,,,
,,,,,,
"5546,4","1,701811305",,0,"348,190593003",,
,,,,,,
,,,,,,
,,,,,,
5548,"1,70186913",,0,"348,202423998",,
,,,,,,
,,,,,,
,,,,,,
"5549,6","1,6998065875",,0,"347,7804278025",,
,,,,,,
,,,,,,
,,,,,,
"5551,2","1,7014485475",,0,"348,1163728185",,
,,,,,,
,,,,,,
,,,,,,
"5552,8","1,6994629525",,0,"347,7101200815",,
,,,,,,
,,,,,,
,,,,,,
"5554,4","1,69193233",,0,"346,169354718",,
,,,,,,
,,,,,,
,,,,,,
5556,"1,69859444",,0,"347,532422424",,
,,,,,,
,,,,,,
,,,,,,
"5557,6","1,696661625",,0,"347,136968475",,
,,,,,,
,,,,,,
,,,,,,
"5559,2","1,6943935575",,0,"346,6729218645",,
,,,,,,
,,,,,,
,,,,,,
"5560,8","1,69044924",,0,"345,865914504",,
,,,,,,
,,,,,,
,,,,,,
"5562,4","1,6866721925",,0,"345,0931305855",,
,,,,,,
,,,,,,
,,,,,,
5564,"1,686249695",,0,"345,006687597",,
,,,,,,
,,,,,,
,,,,,,
"5565,6","1,684907965",,0,"344,732169639",,
,,,,,,
,,,,,,
,,,,,,
"5567,2","1,6847639525",,0,"344,7027046815",,
,,,,,,
,,,,,,
,,,,,,
"5568,8","1,683090605",,0,"344,360337783",,
,,,,,,
,,,,,,
,,,,,,
"5570,4","1,6822807775",,0,"344,1946470765",,
,,,,,,
,,,,,,
,,,,,,
5572,"1,6825663025",,0,"344,2530654915",,
,,,,,,
,,,,,,
,,,,,,
"5573,6","1,67956109",,0,"343,638199014",,
,,,,,,
,,,,,,
,,,,,,
"5575,2","1,67935663",,0,"343,596366498",,
,,,,,,
,,,,,,
,,,,,,
"5576,8","1,674616025",,0,"342,626438715",,
,,,,,,
,,,,,,
,,,,,,
"5578,4","1,6751159075",,0,"342,7287146745",,
,,,,,,
,,,,,,
,,,,,,
5580,"1,67936725",,0,"343,59853935",,
,,,,,,
,,,,,,
,,,,,,
"5581,6","1,6718115475",,0,"342,0526426185",,
,,,,,,
,,,,,,
,,,,,,
"5583,2","1,6729533775",,0,"342,2862610365",,
,,,,,,
,,,,,,
,,,,,,
"5584,8","1,6702899525",,0,"341,7413242815",,
,,,,,,
,,,,,,
,,,,,,
"5586,4","1,6616976275",,0,"339,9833345865",,
,,,,,,
,,,,,,
,,,,,,
5588,"1,6562891675",,0,"338,8767636705",,
,,,,,,
,,,,,,
,,,,,,
"5589,6","1,66708081",,0,"341,084733726",,
,,,,,,
,,,,,,
,,,,,,
"5591,2","1,668095105",,0,"341,292258483",,
,,,,,,
,,,,,,
,,,,,,
"5592,8","1,66193103",,0,"340,031088738",,
,,,,,,
,,,,,,
,,,,,,
"5594,4","1,6628914075",,0,"340,2275819745",,
,,,,,,
,,,,,,
,,,,,,
5596,"1,659974275",,0,"339,630736665",,
,,,,,,
,,,,,,
,,,,,,
"5597,6","1,6581212125",,0,"339,2516000775",,
,,,,,,
,,,,,,
,,,,,,
"5599,2","1,64785589",,0,"337,151315094",,
,,,,,,
,,,,,,
,,,,,,
"5600,8","1,655517235",,0,"338,718826281",,
,,,,,,
,,,,,,
,,,,,,
"5602,4","1,65864721",,0,"339,359219166",,
,,,,,,
,,,,,,
,,,,,,
5604,"1,649179655",,0,"337,422157413",,
,,,,,,
,,,,,,
,,,,,,
"5605,6","1,6485208",,0,"337,28735568",,
,,,,,,
,,,,,,
,,,,,,
"5607,2","1,6467298825",,0,"336,9209339595",,
,,,,,,
,,,,,,
,,,,,,
"5608,8","1,651322535",,0,"337,860590661",,
,,,,,,
,,,,,,
,,,,,,
"5610,4","1,6538833925",,0,"338,3845421055",,
,,,,,,
,,,,,,
,,,,,,
5612,"1,6509456525",,0,"337,7834805015",,
,,,,,,
,,,,,,
,,,,,,
"5613,6","1,647040565",,0,"336,984499599",,
,,,,,,
,,,,,,
,,,,,,
"5615,2","1,643959005",,0,"336,354012423",,
,,,,,,
,,,,,,
,,,,,,
"5616,8","1,642279425",,0,"336,010370355",,
,,,,,,
,,,,,,
,,,,,,
"5618,4","1,6457149325",,0,"336,7132751895",,
,,,,,,
,,,,,,
,,,,,,
5620,"1,6428762375",,0,"336,1324781925",,
,,,,,,
,,,,,,
,,,,,,
"5621,6","1,6365458",,0,"334,83727068",,
,,,,,,
,,,,,,
,,,,,,
"5623,2","1,64048313",,0,"335,642848398",,
,,,,,,
,,,,,,
,,,,,,
"5624,8","1,63507482",,0,"334,536308172",,
,,,,,,
,,,,,,
,,,,,,
"5626,4","1,638854945",,0,"335,309721747",,
,,,,,,
,,,,,,
,,,,,,
5628,"1,6344702375",,0,"334,4126105925",,
,,,,,,
,,,,,,
,,,,,,
"5629,6","1,635468055",,0,"334,616764053",,
,,,,,,
,,,,,,
,,,,,,
"5631,2","1,6316436025",,0,"333,8342810715",,
,,,,,,
,,,,,,
,,,,,,
"5632,8","1,6318116825",,0,"333,8686702395",,
,,,,,,
,,,,,,
,,,,,,
"5634,4","1,632702375",,0,"334,050905925",,
,,,,,,
,,,,,,
,,,,,,
5636,"1,6270332375",,0,"332,8910003925",,
,,,,,,
,,,,,,
,,,,,,
"5637,6","1,6295460125",,0,"333,4051141575",,
,,,,,,
,,,,,,
,,,,,,
"5639,2","1,6215737625",,0,"331,7739918075",,
,,,,,,
,,,,,,
,,,,,,
"5640,8","1,61749131",,0,"330,938722026",,
,,,,,,
,,,,,,
,,,,,,
"5642,4","1,6230766075",,0,"332,0814738945",,
,,,,,,
,,,,,,
,,,,,,
5644,"1,61241553",,0,"329,900217438",,
,,,,,,
,,,,,,
,,,,,,
"5645,6","1,61435064",,0,"330,296140944",,
,,,,,,
,,,,,,
,,,,,,
"5647,2","1,619820865",,0,"331,415348979",,
,,,,,,
,,,,,,
,,,,,,
"5648,8","1,61900147",,0,"331,247700762",,
,,,,,,
,,,,,,
,,,,,,
"5650,4","1,6178892375",,0,"331,0201379925",,
,,,,,,
,,,,,,
,,,,,,
5652,"1,618655265",,0,"331,176867219",,
,,,,,,
,,,,,,
,,,,,,
"5653,6","1,618904235",,0,"331,227806481",,
,,,,,,
,,,,,,
,,,,,,
"5655,2","1,6114764225",,0,"329,7080760435",,
,,,,,,
,,,,,,
,,,,,,
"5656,8","1,6108285475",,0,"329,5755208185",,
,,,,,,
,,,,,,
,,,,,,
"5658,4","1,60462574",,0,"328,306426404",,
,,,,,,
,,,,,,
,,,,,,
5660,"1,603325975",,0,"328,040494485",,
,,,,,,
,,,,,,
,,,,,,
"5661,6","1,6092065375",,0,"329,2436575725",,
,,,,,,
,,,,,,
,,,,,,
"5663,2","1,6069926625",,0,"328,7906987475",,
,,,,,,
,,,,,,
,,,,,,
"5664,8","1,608076995",,0,"329,012553177",,
,,,,,,
,,,,,,
,,,,,,
"5666,4","1,6043056775",,0,"328,2409416165",,
,,,,,,
,,,,,,
,,,,,,
5668,"1,5994316625",,0,"327,2437181475",,
,,,,,,
,,,,,,
,,,,,,
"5669,6","1,598920125",,0,"327,139057575",,
,,,,,,
,,,,,,
,,,,,,
"5671,2","1,6012265425",,0,"327,6109505955",,
,,,,,,
,,,,,,
,,,,,,
"5672,8","1,5994532325",,0,"327,2481313695",,
,,,,,,
,,,,,,
,,,,,,
"5674,4","1,593472255",,0,"326,024423373",,
,,,,,,
,,,,,,
,,,,,,
5676,"1,594959635",,0,"326,328741321",,
,,,,,,
,,,,,,
,,,,,,
"5677,6","1,591639075",,0,"325,649354745",,
,,,,,,
,,,,,,
,,,,,,
"5679,2","1,588718155",,0,"325,051734513",,
,,,,,,
,,,,,,
,,,,,,
"5680,8","1,58345015",,0,"323,97390069",,
,,,,,,
,,,,,,
,,,,,,
"5682,4","1,58102202",,0,"323,477105292",,
,,,,,,
,,,,,,
,,,,,,
5684,"1,579574175",,0,"323,180876205",,
,,,,,,
,,,,,,
,,,,,,
"5685,6","1,58000054",,0,"323,268110484",,
,,,,,,
,,,,,,
,,,,,,
"5687,2","1,57886204",,0,"323,035173384",,
,,,,,,
,,,,,,
,,,,,,
"5688,8","1,5709214775",,0,"321,4105342965",,
,,,,,,
,,,,,,
,,,,,,
"5690,4","1,5737007075",,0,"321,9791647545",,
,,,,,,
,,,,,,
,,,,,,
5692,"1,5721914525",,0,"321,6703711815",,
,,,,,,
,,,,,,
,,,,,,
"5693,6","1,5714795125",,0,"321,5247082575",,
,,,,,,
,,,,,,
,,,,,,
"5695,2","1,57390494",,0,"322,020950724",,
,,,,,,
,,,,,,
,,,,,,
"5696,8","1,5728003275",,0,"321,7949470065",,
,,,,,,
,,,,,,
,,,,,,
"5698,4","1,5715903225",,0,"321,5473799835",,
,,,,,,
,,,,,,
,,,,,,
5700,"1,571665785",,0,"321,562819611",,
,,,,,,
,,,,,,
,,,,,,
"5701,6","1,5743393975",,0,"322,1098407285",,
,,,,,,
,,,,,,
,,,,,,
"5703,2","1,5708363525",,0,"321,3931177215",,
,,,,,,
,,,,,,
,,,,,,
"5704,8","1,5672134875",,0,"320,6518795425",,
,,,,,,
,,,,,,
,,,,,,
"5706,4","1,56156794",,0,"319,496800524",,
,,,,,,
,,,,,,
,,,,,,
5708,"1,56632898",,0,"320,470909308",,
,,,,,,
,,,,,,
,,,,,,
"5709,6","1,5618862425",,0,"319,5619252155",,
,,,,,,
,,,,,,
,,,,,,
"5711,2","1,560080485",,0,"319,192467231",,
,,,,,,
,,,,,,
,,,,,,
"5712,8","1,5596110575",,0,"319,0964223645",,
,,,,,,
,,,,,,
,,,,,,
"5714,4","1,55769391",,0,"318,704173986",,
,,,,,,
,,,,,,
,,,,,,
5716,"1,558395555",,0,"318,847730553",,
,,,,,,
,,,,,,
,,,,,,
"5717,6","1,5526685925",,0,"317,6759940255",,
,,,,,,
,,,,,,
,,,,,,
"5719,2","1,551415825",,0,"317,419677795",,
,,,,,,
,,,,,,
,,,,,,
"5720,8","1,5496326",,0,"317,05482996",,
,,,,,,
,,,,,,
,,,,,,
"5722,4","1,5489711225",,0,"316,9194916635",,
,,,,,,
,,,,,,
,,,,,,
5724,"1,552312295",,0,"317,603095557",,
,,,,,,
,,,,,,
,,,,,,
"5725,6","1,54927782",,0,"316,982241972",,
,,,,,,
,,,,,,
,,,,,,
